pair,date,direction,split,ribbon_status,ribbon_fanning,rib_against,rib_strongly_against,rib_aligned,w_d_conflict,w_d_agree,w_sig,d_sig,rsi14,rsi_extreme_against,macd_hist,macd_bullish,bb_position,price_vs_200ma,with_trend_200ma,stochastic_k,cci,osc_direction,osc_score,osc_agrees,osc_opposes,div_bullish,div_bearish,div_supports,atr_pct_6m,day_of_week,month,status,gross_pips,net_pips,days_held
EUR/USD,2023-12-06,SELL,discovery,CONVERGING,False,False,False,False,False,False,NEUTRAL,NEUTRAL,47.2,False,-0.001817,False,0.331,below,True,8.4,-63.7,NONE,0,False,False,False,False,False,1.0474216091111357,2,12,EXPIRED,27.1,27.9,6.0
EUR/USD,2023-12-07,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,BUY,44.8,False,-0.00245,False,0.246,below,False,3.5,-86.4,NONE,0,False,False,False,False,False,1.0067783385535523,3,12,EXPIRED,32.0,26.9,6.0
EUR/USD,2023-12-07,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,BUY,44.8,False,-0.00245,False,0.246,below,True,3.5,-86.4,NONE,0,False,False,False,False,False,1.0067783385535523,3,12,EXPIRED,-32.0,-31.2,6.0
EUR/USD,2023-12-08,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,47.6,False,-0.002614,False,0.273,below,False,21.3,-98.2,NONE,0,False,False,False,False,False,0.9961246983733415,4,12,WIN,160.0,154.9,6.0
EUR/USD,2023-12-08,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,47.6,False,-0.002614,False,0.273,below,True,21.3,-98.2,NONE,0,False,False,False,False,False,0.9961246983733415,4,12,LOSS,-80.0,-79.2,6.0
EUR/USD,2023-12-11,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,45.0,False,-0.0028,False,0.157,below,False,12.0,-122.1,BUY,2,True,False,False,False,False,0.9689229060754928,0,12,WIN,160.0,156.4,3.0
EUR/USD,2023-12-11,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,45.0,False,-0.0028,False,0.157,below,True,12.0,-122.1,BUY,2,False,True,False,False,False,0.9689229060754928,0,12,LOSS,-80.0,-80.7,3.0
EUR/USD,2023-12-12,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,45.1,False,-0.00281,False,0.118,below,False,12.3,-103.0,BUY,2,True,False,False,False,False,0.9534868850732618,1,12,WIN,150.0,146.9,2.0
EUR/USD,2023-12-12,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,45.1,False,-0.00281,False,0.118,below,True,12.3,-103.0,BUY,2,False,True,False,False,False,0.9534868850732618,1,12,LOSS,-75.0,-76.2,2.0
EUR/USD,2023-12-13,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,48.9,False,-0.002503,False,0.25,below,False,23.6,-82.1,NONE,0,False,False,False,False,False,0.9227568307653875,2,12,WIN,150.0,147.3,1.0
EUR/USD,2023-12-13,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,48.9,False,-0.002503,False,0.25,below,True,23.6,-82.1,NONE,0,False,False,False,False,False,0.9227568307653875,2,12,LOSS,-75.0,-76.7,1.0
EUR/USD,2023-12-14,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,SELL,57.6,False,-0.001654,False,0.54,above,True,54.2,53.3,NONE,0,False,False,False,False,False,1.0384052741777903,3,12,EXPIRED,94.9,89.8,6.0
EUR/USD,2023-12-14,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,SELL,57.6,False,-0.001654,False,0.54,above,False,54.2,53.3,NONE,0,False,False,False,False,False,1.0384052741777903,3,12,LOSS,-85.0,-86.6,1.0
EUR/USD,2023-12-15,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,65.4,False,-0.000379,False,0.857,above,True,91.9,89.4,NONE,0,False,False,False,False,False,1.0695958473264997,4,12,LOSS,-85.0,-88.7,3.0
EUR/USD,2023-12-15,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,65.4,False,-0.000379,False,0.857,above,False,91.9,89.4,NONE,0,False,False,False,False,False,1.0695958473264997,4,12,EXPIRED,47.9,48.8,6.0
EUR/USD,2023-12-18,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,55.4,False,-0.000216,False,0.546,above,True,57.4,29.2,NONE,0,False,False,False,False,False,1.0805052784773075,0,12,EXPIRED,110.9,106.8,4.0
EUR/USD,2023-12-18,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,55.4,False,-0.000216,False,0.546,above,False,57.4,29.2,NONE,0,False,False,False,False,False,1.0805052784773075,0,12,LOSS,-85.0,-86.6,1.0
EUR/USD,2023-12-19,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,57.4,False,5.1e-05,True,0.642,above,True,70.1,65.9,NONE,0,False,False,False,False,False,1.084871057012996,1,12,EXPIRED,102.7,97.6,6.0
EUR/USD,2023-12-19,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,57.4,False,5.1e-05,True,0.642,above,False,70.1,65.9,NONE,0,False,False,False,False,False,1.084871057012996,1,12,LOSS,-90.0,-90.6,3.0
EUR/USD,2023-12-20,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,61.3,False,0.000553,True,0.805,above,True,90.9,82.0,NONE,0,False,False,False,False,False,1.0564669711505434,2,12,EXPIRED,39.2,34.0,6.0
EUR/USD,2023-12-20,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,61.3,False,0.000553,True,0.805,above,False,90.9,82.0,NONE,0,False,False,False,False,False,1.0564669711505434,2,12,EXPIRED,-39.2,-38.3,6.0
EUR/USD,2023-12-21,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,57.8,False,0.000584,True,0.684,above,True,78.1,71.7,NONE,0,False,False,False,False,False,1.0368430597607514,3,12,WIN,170.0,164.8,6.0
EUR/USD,2023-12-21,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,57.8,False,0.000584,True,0.684,above,False,78.1,71.7,NONE,0,False,False,False,False,False,1.0368430597607514,3,12,LOSS,-85.0,-86.6,1.0
EUR/USD,2023-12-22,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,61.8,False,0.000928,True,0.836,above,True,88.9,109.8,SELL,2,False,True,False,False,False,1.0463458678005435,4,12,EXPIRED,102.5,97.3,6.0
EUR/USD,2023-12-22,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,61.8,False,0.000928,True,0.836,above,False,88.9,109.8,SELL,2,True,False,False,False,False,1.0463458678005435,4,12,LOSS,-85.0,-84.6,5.0
EUR/USD,2023-12-25,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,63.0,False,0.001192,True,0.863,above,True,94.9,109.2,SELL,2,False,True,False,False,False,1.0092876595161377,0,12,EXPIRED,41.6,37.4,4.0
EUR/USD,2023-12-25,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,63.0,False,0.001192,True,0.863,above,False,94.9,109.2,SELL,2,True,False,False,False,False,1.0092876595161377,0,12,LOSS,-80.0,-81.1,2.0
EUR/USD,2023-12-26,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,62.3,False,0.001219,True,0.826,above,True,92.9,103.8,SELL,2,False,True,False,False,False,0.9643694602881123,1,12,EXPIRED,35.6,30.4,6.0
EUR/USD,2023-12-26,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,62.3,False,0.001219,True,0.826,above,False,92.9,103.8,SELL,2,True,False,False,False,False,0.9643694602881123,1,12,LOSS,-80.0,-81.6,1.0
EUR/USD,2023-12-27,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,63.9,False,0.001278,True,0.871,above,True,79.7,129.8,NONE,0,False,False,False,False,False,0.9856650737808261,2,12,LOSS,-80.0,-85.2,6.0
EUR/USD,2023-12-27,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,63.9,False,0.001278,True,0.871,above,False,79.7,129.8,NONE,0,False,False,False,False,False,0.9856650737808261,2,12,LOSS,-80.0,-81.6,1.0
EUR/USD,2023-12-28,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,True,SELL,SELL,67.9,False,0.001627,True,0.976,above,True,92.2,144.3,SELL,3,False,True,False,False,False,0.9999800977633901,3,12,LOSS,-80.0,-84.7,5.0
EUR/USD,2023-12-28,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,True,SELL,SELL,67.9,False,0.001627,True,0.976,above,False,92.2,144.3,SELL,3,True,False,False,False,False,0.9999800977633901,3,12,WIN,160.0,160.4,5.0
EUR/USD,2023-12-29,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,False,SELL,NEUTRAL,63.2,False,0.001456,True,0.841,above,True,81.1,102.1,SELL,2,False,True,False,False,False,0.9858425366298906,4,12,LOSS,-80.0,-84.2,4.0
EUR/USD,2023-12-29,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,False,SELL,NEUTRAL,63.2,False,0.001456,True,0.841,above,False,81.1,102.1,SELL,2,True,False,False,False,False,0.9858425366298906,4,12,WIN,160.0,160.4,5.0
EUR/USD,2024-01-01,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,False,SELL,NEUTRAL,61.8,False,0.001146,True,0.784,above,True,77.1,82.7,NONE,0,False,False,False,False,False,0.9404491223871232,0,1,LOSS,-75.0,-77.7,1.0
EUR/USD,2024-01-01,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,False,SELL,NEUTRAL,61.8,False,0.001146,True,0.784,above,False,77.1,82.7,NONE,0,False,False,False,False,False,0.9404491223871232,0,1,WIN,150.0,148.9,2.0
EUR/USD,2024-01-02,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,False,SELL,NEUTRAL,59.8,False,0.000731,True,0.724,above,True,61.2,50.7,NONE,0,False,False,False,False,False,0.9738284051888146,1,1,LOSS,-80.0,-82.7,1.0
EUR/USD,2024-01-02,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,False,SELL,NEUTRAL,59.8,False,0.000731,True,0.724,above,False,61.2,50.7,NONE,0,False,False,False,False,False,0.9738284051888146,1,1,EXPIRED,96.5,97.4,6.0
EUR/USD,2024-01-03,BUY,discovery,ALIGNED_BULL,True,False,False,True,False,False,SELL,NEUTRAL,50.0,False,-0.000238,False,0.501,above,True,19.3,-4.9,NONE,0,False,False,False,False,False,1.0273735062834246,2,1,EXPIRED,9.9,4.8,6.0
EUR/USD,2024-01-03,SELL,discovery,ALIGNED_BULL,True,True,True,False,False,False,SELL,NEUTRAL,50.0,False,-0.000238,False,0.501,above,False,19.3,-4.9,NONE,0,False,False,False,False,False,1.0273735062834246,2,1,EXPIRED,-9.9,-9.1,6.0
EUR/USD,2024-01-04,BUY,discovery,CONVERGING,False,False,False,False,False,False,SELL,NEUTRAL,48.8,False,-0.000975,False,0.449,above,True,13.6,-10.3,NONE,0,False,False,False,False,False,1.0008596656583988,3,1,EXPIRED,4.7,-0.5,6.0
EUR/USD,2024-01-04,SELL,discovery,CONVERGING,False,False,False,False,False,False,SELL,NEUTRAL,48.8,False,-0.000975,False,0.449,above,False,13.6,-10.3,NONE,0,False,False,False,False,False,1.0008596656583988,3,1,EXPIRED,-4.7,-3.8,6.0
EUR/USD,2024-01-05,BUY,discovery,CONVERGING,False,False,False,False,False,False,SELL,NEUTRAL,50.6,False,-0.00131,False,0.475,above,True,26.0,-16.8,NONE,0,False,False,False,False,False,1.0326381828987092,4,1,EXPIRED,27.8,22.6,6.0
EUR/USD,2024-01-05,SELL,discovery,CONVERGING,False,False,False,False,False,False,SELL,NEUTRAL,50.6,False,-0.00131,False,0.475,above,False,26.0,-16.8,NONE,0,False,False,False,False,False,1.0326381828987092,4,1,EXPIRED,-27.8,-26.9,6.0
EUR/USD,2024-01-08,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,SELL,NEUTRAL,50.1,False,-0.001532,False,0.432,above,True,24.0,-21.6,NONE,0,False,False,False,False,False,1.0069203444024084,0,1,EXPIRED,39.4,35.3,4.0
EUR/USD,2024-01-08,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,SELL,NEUTRAL,50.1,False,-0.001532,False,0.432,above,False,24.0,-21.6,NONE,0,False,False,False,False,False,1.0069203444024084,0,1,EXPIRED,-39.4,-39.6,4.0
EUR/USD,2024-01-09,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,SELL,NEUTRAL,51.1,False,-0.001573,False,0.42,above,True,27.7,-39.4,NONE,0,False,False,False,False,False,0.9839045865110533,1,1,EXPIRED,-6.0,-11.2,6.0
EUR/USD,2024-01-09,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,SELL,NEUTRAL,51.1,False,-0.001573,False,0.42,above,False,27.7,-39.4,NONE,0,False,False,False,False,False,0.9839045865110533,1,1,EXPIRED,6.0,6.9,6.0
EUR/USD,2024-01-10,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,SELL,NEUTRAL,49.0,False,-0.001679,False,0.3,above,True,20.3,-57.1,NONE,0,False,False,False,False,False,0.9552058067809877,2,1,EXPIRED,13.3,8.1,6.0
EUR/USD,2024-01-10,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,SELL,NEUTRAL,49.0,False,-0.001679,False,0.3,above,False,20.3,-57.1,NONE,0,False,False,False,False,False,0.9552058067809877,2,1,EXPIRED,-13.3,-12.4,6.0
EUR/USD,2024-01-11,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,SELL,NEUTRAL,53.6,False,-0.001421,False,0.452,above,True,36.7,-27.9,NONE,0,False,False,False,False,False,0.9405710949771451,3,1,LOSS,-75.0,-79.7,5.0
EUR/USD,2024-01-11,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,SELL,NEUTRAL,53.6,False,-0.001421,False,0.452,above,False,36.7,-27.9,NONE,0,False,False,False,False,False,0.9405710949771451,3,1,EXPIRED,96.4,97.2,6.0
EUR/USD,2024-01-12,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,54.2,False,-0.001176,False,0.482,above,True,39.2,-24.6,NONE,0,False,False,False,False,False,0.9180175324824846,4,1,LOSS,-75.0,-79.2,4.0
EUR/USD,2024-01-12,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,54.2,False,-0.001176,False,0.482,above,False,39.2,-24.6,NONE,0,False,False,False,False,False,0.9180175324824846,4,1,EXPIRED,95.9,96.8,6.0
EUR/USD,2024-01-15,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,49.9,False,-0.00122,False,0.304,above,True,25.4,-60.9,NONE,0,False,False,False,False,False,0.8956066439599626,0,1,LOSS,-70.0,-72.6,1.0
EUR/USD,2024-01-15,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,49.9,False,-0.00122,False,0.304,above,False,25.4,-60.9,NONE,0,False,False,False,False,False,0.8956066439599626,0,1,EXPIRED,66.6,66.4,4.0
EUR/USD,2024-01-16,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,NEUTRAL,49.9,False,-0.001211,False,0.295,above,True,28.9,-96.1,NONE,0,False,False,False,False,False,0.903174839747699,1,1,LOSS,-75.0,-77.7,1.0
EUR/USD,2024-01-16,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,NEUTRAL,49.9,False,-0.001211,False,0.295,above,False,28.9,-96.1,NONE,0,False,False,False,False,False,0.903174839747699,1,1,EXPIRED,53.4,54.3,6.0
EUR/USD,2024-01-17,BUY,discovery,LEANING_BULL,False,False,False,True,False,False,NEUTRAL,BUY,42.6,False,-0.001594,False,0.05,above,True,13.9,-149.0,BUY,2,True,False,False,False,False,0.9286564290851627,2,1,EXPIRED,1.4,-3.7,6.0
EUR/USD,2024-01-17,SELL,discovery,LEANING_BULL,False,True,False,False,False,False,NEUTRAL,BUY,42.6,False,-0.001594,False,0.05,above,False,13.9,-149.0,BUY,2,False,True,False,False,False,0.9286564290851627,2,1,EXPIRED,-1.4,-0.6,6.0
EUR/USD,2024-01-18,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,43.6,False,-0.001726,False,0.116,above,True,19.4,-121.4,BUY,2,True,False,False,False,False,0.9153784734948246,3,1,EXPIRED,-27.9,-33.1,6.0
EUR/USD,2024-01-18,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,43.6,False,-0.001726,False,0.116,above,False,19.4,-121.4,BUY,2,False,True,False,False,False,0.9153784734948246,3,1,EXPIRED,27.9,28.8,6.0
EUR/USD,2024-01-19,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,42.8,False,-0.001778,False,0.136,above,True,16.8,-111.6,BUY,2,True,False,False,False,False,0.8732582418527512,4,1,EXPIRED,2.6,-2.5,6.0
EUR/USD,2024-01-19,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,42.8,False,-0.001778,False,0.136,above,False,16.8,-111.6,BUY,2,False,True,False,False,False,0.8732582418527512,4,1,EXPIRED,-2.6,-1.8,6.0
EUR/USD,2024-01-22,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,44.8,False,-0.001646,False,0.217,above,True,31.1,-87.7,NONE,0,False,False,False,False,False,0.8402798153465825,0,1,LOSS,-65.0,-67.6,1.0
EUR/USD,2024-01-22,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,44.8,False,-0.001646,False,0.217,above,False,31.1,-87.7,NONE,0,False,False,False,False,False,0.8402798153465825,0,1,EXPIRED,45.3,45.1,4.0
EUR/USD,2024-01-23,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,43.3,False,-0.001564,False,0.205,above,True,32.5,-104.4,NONE,0,False,False,False,False,False,0.865947333012742,1,1,LOSS,-70.0,-75.1,6.0
EUR/USD,2024-01-23,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,43.3,False,-0.001564,False,0.205,above,False,32.5,-104.4,NONE,0,False,False,False,False,False,0.865947333012742,1,1,EXPIRED,36.7,37.5,6.0
EUR/USD,2024-01-24,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.7,False,-0.001578,False,0.162,above,True,19.5,-94.3,NONE,0,False,False,False,False,False,0.8769371595942449,2,1,EXPIRED,-23.4,-28.6,6.0
EUR/USD,2024-01-24,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.7,False,-0.001578,False,0.162,above,False,19.5,-94.3,NONE,0,False,False,False,False,False,0.8769371595942449,2,1,EXPIRED,23.4,24.3,6.0
EUR/USD,2024-01-25,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,44.6,False,-0.001354,False,0.257,above,True,34.4,-105.6,NONE,0,False,False,False,False,False,0.8824351093076109,3,1,LOSS,-70.0,-74.1,4.0
EUR/USD,2024-01-25,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,44.6,False,-0.001354,False,0.257,above,False,34.4,-105.6,NONE,0,False,False,False,False,False,0.8824351093076109,3,1,EXPIRED,38.3,39.2,6.0
EUR/USD,2024-01-26,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.5,False,-0.001363,False,0.132,above,True,18.9,-125.5,BUY,2,True,False,False,False,False,0.883823026532834,4,1,EXPIRED,-43.1,-48.3,6.0
EUR/USD,2024-01-26,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.5,False,-0.001363,False,0.132,above,False,18.9,-125.5,BUY,2,False,True,False,False,False,0.883823026532834,4,1,EXPIRED,43.1,44.0,6.0
EUR/USD,2024-01-29,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.1,False,-0.001315,False,0.128,below,False,23.9,-139.6,NONE,0,False,False,False,False,False,0.8698375382231461,0,1,EXPIRED,31.1,27.0,4.0
EUR/USD,2024-01-29,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.1,False,-0.001315,False,0.128,below,True,23.9,-139.6,NONE,0,False,False,False,False,False,0.8698375382231461,0,1,EXPIRED,-31.1,-31.3,4.0
EUR/USD,2024-01-30,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,39.0,False,-0.001267,False,0.092,below,False,19.2,-120.5,BUY,2,True,False,False,False,False,0.8481942995276303,1,1,LOSS,-65.0,-70.1,6.0
EUR/USD,2024-01-30,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,39.0,False,-0.001267,False,0.092,below,True,19.2,-120.5,BUY,2,False,True,False,False,False,0.8481942995276303,1,1,EXPIRED,54.4,55.3,6.0
EUR/USD,2024-01-31,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.7,False,-0.001103,False,0.179,below,False,24.4,-91.3,NONE,0,False,False,False,False,False,0.8597517455835425,2,1,LOSS,-70.0,-74.6,5.0
EUR/USD,2024-01-31,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,40.7,False,-0.001103,False,0.179,below,True,24.4,-91.3,NONE,0,False,False,False,False,False,0.8597517455835425,2,1,EXPIRED,101.6,102.4,6.0
EUR/USD,2024-02-01,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,35.9,False,-0.001182,False,0.046,below,False,13.2,-125.5,BUY,2,True,False,False,False,False,0.876877863301845,3,2,LOSS,-70.0,-74.1,4.0
EUR/USD,2024-02-01,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,35.9,False,-0.001182,False,0.046,below,True,13.2,-125.5,BUY,2,False,True,False,False,False,0.876877863301845,3,2,LOSS,-70.0,-71.6,1.0
EUR/USD,2024-02-02,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,47.7,False,-0.000703,False,0.405,above,True,56.7,-63.5,NONE,0,False,False,False,False,False,0.9196604792222011,4,2,LOSS,-70.0,-73.6,3.0
EUR/USD,2024-02-02,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,NEUTRAL,47.7,False,-0.000703,False,0.405,above,False,56.7,-63.5,NONE,0,False,False,False,False,False,0.9196604792222011,4,2,WIN,140.0,139.4,3.0
EUR/USD,2024-02-05,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,37.7,False,-0.000953,False,0.02,below,False,26.8,-189.8,NONE,0,False,False,False,False,False,0.9906609144263812,0,2,EXPIRED,-2.8,-6.9,4.0
EUR/USD,2024-02-05,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,37.7,False,-0.000953,False,0.02,below,True,26.8,-189.8,NONE,0,False,False,False,False,False,0.9906609144263812,0,2,EXPIRED,2.8,2.6,4.0
EUR/USD,2024-02-06,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,34.6,False,-0.001284,False,-0.043,below,False,8.4,-194.2,BUY,2,True,False,False,False,False,0.9711082315087469,1,2,EXPIRED,56.4,51.3,6.0
EUR/USD,2024-02-06,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,34.6,False,-0.001284,False,-0.043,below,True,8.4,-194.2,BUY,2,False,True,False,False,False,0.9711082315087469,1,2,EXPIRED,-56.4,-55.6,6.0
EUR/USD,2024-02-07,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,36.9,False,-0.001304,False,0.081,below,False,15.8,-139.1,BUY,2,True,False,False,False,False,0.9411583453698255,2,2,EXPIRED,15.1,9.9,6.0
EUR/USD,2024-02-07,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,36.9,False,-0.001304,False,0.081,below,True,15.8,-139.1,BUY,2,False,True,False,False,False,0.9411583453698255,2,2,EXPIRED,-15.1,-14.2,6.0
EUR/USD,2024-02-08,BUY,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,39.6,False,-0.001105,False,0.179,below,False,24.7,-121.2,NONE,0,False,False,False,False,False,0.917059347898723,3,2,LOSS,-70.0,-74.6,5.0
EUR/USD,2024-02-08,SELL,discovery,NEUTRAL,False,False,False,False,False,False,NEUTRAL,BUY,39.6,False,-0.001105,False,0.179,below,True,24.7,-121.2,NONE,0,False,False,False,False,False,0.917059347898723,3,2,EXPIRED,66.8,67.6,6.0
