pair,direction,publication_date,fired_side,fired_type,currency,fwd_5d,fwd_10d,fwd_20d
USD/CAD,SELL,2003-01-10,quote,UNWINDING,CAD,-0.01660001277923584,-0.021600008010864258,-0.039100050926208496
USD/CAD,SELL,2004-02-06,quote,REVERSING,CAD,0.0005000829696655273,0.015200018882751465,0.0009000301361083984
USD/CAD,SELL,2004-02-13,quote,REVERSING,CAD,0.014699935913085938,0.013399958610534668,0.01230001449584961
USD/CAD,SELL,2004-02-20,quote,REVERSING,CAD,-0.0012999773025512695,-0.014299988746643066,-0.0038999319076538086
USD/CAD,BUY,2004-03-12,quote,REVERSING,CAD,-0.0015000104904174805,-0.01530003547668457,-0.003400087356567383
USD/CAD,BUY,2004-03-19,quote,REVERSING,CAD,-0.01380002498626709,-0.018000006675720215,0.013199925422668457
USD/CAD,BUY,2004-03-26,quote,REVERSING,CAD,-0.004199981689453125,0.011899948120117188,0.04089999198913574
USD/CAD,SELL,2004-04-23,quote,REVERSING,CAD,0.011600017547607422,0.024399995803833008,0.011899948120117188
USD/CAD,SELL,2004-04-30,quote,REVERSING,CAD,0.012799978256225586,0.0167999267578125,-0.008499979972839355
USD/CAD,SELL,2004-05-07,quote,REVERSING,CAD,0.003999948501586914,-0.01250004768371582,-0.03229999542236328
USD/CAD,BUY,2004-06-11,quote,UNWINDING,CAD,-0.0006999969482421875,0.007400035858154297,-0.047299981117248535
USD/CAD,BUY,2004-07-02,quote,REVERSING,CAD,-0.005300045013427734,-0.011800050735473633,0.008700013160705566
USD/CAD,BUY,2004-07-09,quote,REVERSING,CAD,-0.0065000057220458984,0.005800008773803711,0.0004000663757324219
USD/CAD,BUY,2004-07-16,quote,REVERSING,CAD,0.01230001449584961,0.0205000638961792,0.0065000057220458984
USD/CAD,SELL,2005-02-11,quote,REVERSING,CAD,0.000800013542175293,0.006000041961669922,-0.028399944305419922
USD/CAD,SELL,2005-02-18,quote,REVERSING,CAD,0.005200028419494629,-0.003199934959411621,-0.03450000286102295
USD/CAD,SELL,2005-02-25,quote,REVERSING,CAD,-0.00839996337890625,-0.034399986267089844,-0.0252000093460083
USD/CAD,BUY,2005-03-11,quote,REVERSING,CAD,-0.005300045013427734,0.009199976921081543,0.024399995803833008
USD/CAD,BUY,2005-03-18,quote,REVERSING,CAD,0.014500021934509277,0.013100028038024902,0.04630005359649658
USD/CAD,BUY,2005-03-25,quote,REVERSING,CAD,-0.001399993896484375,0.015200018882751465,0.021900057792663574
USD/CAD,SELL,2005-04-15,quote,REVERSING,CAD,-0.00989997386932373,0.011199951171875,0.01660001277923584
USD/CAD,SELL,2005-04-22,quote,REVERSING,CAD,0.02109992504119873,0.0046999454498291016,0.02779996395111084
USD/CAD,SELL,2005-04-29,quote,REVERSING,CAD,-0.01639997959136963,0.00540006160736084,-0.0024999380111694336
USD/CAD,BUY,2005-06-24,quote,REVERSING,CAD,0.010699987411499023,-0.010300040245056152,-0.01530003547668457
USD/CAD,BUY,2005-07-01,quote,REVERSING,CAD,-0.021000027656555176,-0.02110004425048828,-0.033699989318847656
USD/CAD,BUY,2005-07-08,quote,REVERSING,CAD,-0.00010001659393310547,-0.004999995231628418,-0.00839996337890625
USD/CAD,SELL,2005-11-11,quote,UNWINDING,CAD,-0.0012999773025512695,-0.017799973487854004,-0.03540003299713135
USD/CAD,SELL,2005-11-18,quote,UNWINDING,CAD,-0.016499996185302734,-0.028800010681152344,-0.028499960899353027
USD/CAD,SELL,2005-11-25,quote,UNWINDING,CAD,-0.01230001449584961,-0.017600059509277344,-0.007300019264221191
USD/CAD,SELL,2006-01-06,quote,UNWINDING,CAD,-0.0070999860763549805,-0.007799983024597168,-0.022099971771240234
USD/CAD,SELL,2006-01-13,quote,UNWINDING,CAD,-0.0006999969482421875,-0.009199976921081543,0.006100058555603027
USD/CAD,SELL,2006-03-24,quote,REVERSING,CAD,0.0004999637603759766,-0.0196000337600708,-0.029800057411193848
USD/CAD,SELL,2006-03-31,quote,REVERSING,CAD,-0.020099997520446777,-0.017199993133544922,-0.05079996585845947
USD/CAD,SELL,2006-04-07,quote,REVERSING,CAD,0.0029000043869018555,-0.010200023651123047,-0.042600035667419434
USD/CAD,BUY,2006-04-14,quote,REVERSING,CAD,-0.013100028038024902,-0.03359997272491455,-0.039999961853027344
USD/CAD,BUY,2006-04-21,quote,REVERSING,CAD,-0.02049994468688965,-0.03240001201629639,-0.019699931144714355
USD/CAD,BUY,2006-04-28,quote,REVERSING,CAD,-0.011900067329406738,-0.006399989128112793,-0.009800076484680176
USD/CAD,SELL,2006-07-28,quote,REVERSING,CAD,-0.005600094795227051,-0.006800055503845215,-0.021200060844421387
USD/CAD,SELL,2006-08-04,quote,REVERSING,CAD,-0.001199960708618164,0.0,-0.021199941635131836
USD/CAD,BUY,2006-08-18,quote,REVERSING,CAD,-0.015599966049194336,-0.021199941635131836,-0.005899906158447266
USD/CAD,BUY,2006-08-25,quote,REVERSING,CAD,-0.0055999755859375,0.008700013160705566,0.005900025367736816
USD/CAD,SELL,2006-10-20,quote,REVERSING,CAD,-0.005399942398071289,0.006100058555603027,0.02090001106262207
USD/CAD,SELL,2006-10-27,quote,REVERSING,CAD,0.011500000953674316,0.009299993515014648,0.014699935913085938
USD/CAD,SELL,2006-11-03,quote,REVERSING,CAD,-0.002200007438659668,0.014799952507019043,0.013799905776977539
USD/CAD,BUY,2007-03-30,quote,UNWINDING,CAD,-0.0037000179290771484,-0.016700029373168945,-0.039299964904785156
USD/CAD,BUY,2007-04-06,quote,UNWINDING,CAD,-0.013000011444091797,-0.028399944305419922,-0.04419994354248047
USD/CAD,BUY,2007-05-04,quote,REVERSING,CAD,0.0062999725341796875,-0.017199993133544922,-0.04649996757507324
USD/CAD,BUY,2007-05-11,quote,REVERSING,CAD,-0.02349996566772461,-0.03359997272491455,-0.050999999046325684
USD/CAD,BUY,2007-05-18,quote,REVERSING,CAD,-0.010100007057189941,-0.02929997444152832,-0.021600008010864258
USD/CAD,SELL,2007-11-23,quote,UNWINDING,CAD,0.010500013828277588,0.01680004596710205,-0.003600001335144043
USD/CAD,SELL,2007-11-30,quote,UNWINDING,CAD,0.004700064659118652,0.012800097465515137,-0.0027999281883239746
USD/CAD,SELL,2008-06-20,quote,REVERSING,CAD,-0.004800081253051758,0.001399993896484375,-0.01530003547668457
USD/CAD,SELL,2008-06-27,quote,REVERSING,CAD,0.006200075149536133,-0.005399942398071289,0.009900093078613281
USD/CAD,SELL,2008-07-04,quote,REVERSING,CAD,-0.006999969482421875,-0.008599996566772461,0.009600043296813965
USD/CAD,BUY,2008-07-18,quote,REVERSING,CAD,0.011900067329406738,0.018200039863586426,0.05410003662109375
USD/CAD,BUY,2008-07-25,quote,REVERSING,CAD,0.0062999725341796875,0.048999905586242676,0.026999950408935547
USD/CAD,SELL,2008-08-08,quote,REVERSING,CAD,-0.006799936294555664,-0.02199995517730713,-0.003600001335144043
USD/CAD,SELL,2008-08-15,quote,REVERSING,CAD,-0.015200018882751465,0.007300019264221191,-0.00010001659393310547
USD/CAD,BUY,2008-10-10,base,UNWINDING,USD,0.004999995231628418,0.09539997577667236,0.006000041961669922
USD/CAD,BUY,2009-05-01,quote,UNWINDING,CAD,-0.03450000286102295,-0.013499975204467773,-0.0942000150680542
USD/CAD,BUY,2009-05-08,quote,REVERSING,CAD,0.021000027656555176,-0.029999971389770508,-0.03189992904663086
USD/CAD,BUY,2009-05-15,base,UNWINDING,USD,-0.050999999046325684,-0.08070003986358643,-0.05410003662109375
USD/CAD,BUY,2009-05-22,base,UNWINDING,USD,-0.029700040817260742,-0.0018999576568603516,0.013900041580200195
USD/CAD,BUY,2009-05-29,base,REVERSING,USD,0.02780008316040039,0.026600003242492676,0.06169998645782471
USD/CAD,BUY,2009-06-05,base,REVERSING,USD,-0.0012000799179077148,0.015799999237060547,0.04219996929168701
USD/CAD,BUY,2009-06-12,base,REVERSING,USD,0.01700007915496826,0.03509998321533203,0.0457000732421875
USD/CAD,SELL,2009-10-02,quote,UNWINDING,CAD,-0.04229998588562012,-0.04670000076293945,0.0003999471664428711
USD/CAD,SELL,2009-11-06,base,UNWINDING,USD,-0.02199995517730713,-0.0031000375747680664,-0.015799999237060547
USD/CAD,SELL,2009-11-12,base,UNWINDING,USD,0.0076999664306640625,0.005900025367736816,-0.0034999847412109375
USD/CAD,SELL,2009-11-20,base,UNWINDING,USD,-0.008700013160705566,-0.01269996166229248,-0.003999948501586914
USD/CAD,SELL,2009-11-27,base,REVERSING,USD,-0.003999948501586914,-0.0015999078750610352,-0.01249992847442627
USD/CAD,SELL,2009-12-04,base,REVERSING,USD,0.002400040626525879,0.008700013160705566,-0.0062999725341796875
USD/CAD,SELL,2009-12-11,base,REVERSING,USD,0.0062999725341796875,-0.010900020599365234,-0.030099987983703613
USD/CAD,SELL,2010-02-05,quote,UNWINDING,CAD,-0.02044999599456787,-0.0317000150680542,-0.042099952697753906
USD/CAD,SELL,2010-02-12,quote,UNWINDING,CAD,-0.011250019073486328,0.0010499954223632812,-0.031549930572509766
USD/CAD,SELL,2010-05-07,quote,UNWINDING,CAD,-0.007200002670288086,0.01569998264312744,0.019099950790405273
USD/CAD,SELL,2010-05-14,quote,UNWINDING,CAD,0.022899985313415527,0.018800020217895508,-0.00279998779296875
USD/CAD,SELL,2010-09-03,quote,REVERSING,CAD,-0.019119977951049805,-0.02631998062133789,-0.02162003517150879
USD/CAD,BUY,2010-09-24,base,UNWINDING,USD,-0.0031000375747680664,-0.01620006561279297,-0.008100032806396484
USD/CAD,BUY,2010-10-08,base,REVERSING,USD,-0.013499975204467773,0.008100032806396484,-0.015370011329650879
USD/CAD,BUY,2010-10-15,base,REVERSING,USD,0.021600008010864258,0.023740053176879883,-0.00010001659393310547
USD/CAD,SELL,2010-10-29,base,REVERSING,USD,-0.02561008930206299,-0.02384006977081299,-0.019340038299560547
USD/CAD,SELL,2010-11-05,base,REVERSING,USD,0.00177001953125,0.015870094299316406,0.0008699893951416016
USD/CAD,BUY,2011-01-07,base,REVERSING,USD,-0.008469998836517334,-0.000599980354309082,-0.006699979305267334
USD/CAD,SELL,2011-01-28,base,REVERSING,USD,-0.0043999552726745605,0.0006000399589538574,-0.013159990310668945
USD/CAD,BUY,2011-02-04,base,REVERSING,USD,0.004999995231628418,-0.006900012493133545,-0.018200039863586426
USD/CAD,BUY,2011-02-11,base,REVERSING,USD,-0.011900007724761963,-0.013760030269622803,-0.02090001106262207
USD/CAD,BUY,2011-02-18,base,REVERSING,USD,-0.0018600225448608398,-0.01130002737045288,0.00031000375747680664
USD/CAD,SELL,2011-03-25,quote,UNWINDING,CAD,-0.006700038909912109,-0.01750004291534424,-0.023320019245147705
USD/CAD,SELL,2011-04-01,quote,UNWINDING,CAD,-0.010800004005432129,-0.009700000286102295,-0.02426999807357788
USD/CAD,SELL,2011-05-27,base,REVERSING,USD,-0.0040999650955200195,-0.0056999921798706055,-0.001399993896484375
USD/CAD,SELL,2011-06-03,base,REVERSING,USD,-0.001600027084350586,0.006399989128112793,-0.011200010776519775
USD/CAD,SELL,2011-06-10,base,REVERSING,USD,0.008000016212463379,0.0042999982833862305,-0.015200018882751465
USD/CAD,SELL,2011-07-01,quote,REVERSING,CAD,-0.005600035190582275,-0.0042999982833862305,-0.014200031757354736
USD/CAD,BUY,2011-07-22,base,UNWINDING,USD,0.005829989910125732,0.03693002462387085,0.046810030937194824
USD/CAD,BUY,2011-08-19,base,REVERSING,USD,-0.002480030059814453,-0.014580011367797852,-0.005780041217803955
USD/CAD,BUY,2011-08-26,base,REVERSING,USD,-0.012099981307983398,7.003545761108398e-05,0.039900004863739014
USD/CAD,BUY,2011-09-02,base,REVERSING,USD,0.012170016765594482,0.008799970149993896,0.06129997968673706
USD/CAD,SELL,2011-09-16,base,REVERSING,USD,0.043200016021728516,0.052500009536743164,0.038500070571899414
USD/CAD,SELL,2011-09-23,base,REVERSING,USD,0.009299993515014648,0.009600043296813965,-0.011800050735473633
USD/CAD,SELL,2011-09-30,base,REVERSING,USD,0.0003000497817993164,-0.01399993896484375,-0.04519999027252197
USD/CAD,BUY,2011-11-04,base,UNWINDING,USD,0.008409976959228516,0.021379947662353516,0.006309986114501953
USD/CAD,BUY,2011-11-11,base,UNWINDING,USD,0.012969970703125,0.03137004375457764,0.005970001220703125
USD/CAD,BUY,2012-02-10,base,UNWINDING,USD,0.0015000104904174805,0.0020000338554382324,-0.0048999786376953125
USD/CAD,BUY,2012-02-17,base,UNWINDING,USD,0.000500023365020752,-0.011449992656707764,-0.004499971866607666
USD/CAD,BUY,2012-02-24,base,UNWINDING,USD,-0.011950016021728516,-0.006900012493133545,0.0015000104904174805
USD/CAD,SELL,2012-05-25,quote,UNWINDING,CAD,0.006600022315979004,0.000800013542175293,0.002200007438659668
USD/CAD,SELL,2012-06-01,quote,UNWINDING,CAD,-0.005800008773803711,-0.009850025177001953,0.0004000663757324219
USD/CAD,BUY,2012-07-06,base,UNWINDING,USD,0.0055999755859375,-0.006600022315979004,-0.007149934768676758
USD/CAD,SELL,2012-07-20,quote,REVERSING,CAD,0.0020999908447265625,-0.0005499124526977539,-0.02109992504119873
USD/CAD,SELL,2012-07-27,quote,REVERSING,CAD,-0.0026499032974243164,-0.018419921398162842,-0.015739917755126953
USD/CAD,BUY,2012-08-10,base,UNWINDING,USD,-0.004779994487762451,0.0026800036430358887,-0.0084800124168396
USD/CAD,BUY,2012-08-17,base,UNWINDING,USD,0.00745999813079834,0.006099998950958252,-0.018230020999908447
USD/CAD,BUY,2012-09-28,base,REVERSING,USD,-0.000370025634765625,-0.0028499960899353027,0.014189958572387695
USD/CAD,BUY,2012-10-05,base,REVERSING,USD,-0.0024799704551696777,0.0043700337409973145,0.01596999168395996
USD/CAD,BUY,2012-10-12,base,REVERSING,USD,0.006850004196166992,0.017039954662322998,0.022339999675750732
USD/CAD,SELL,2012-11-09,base,REVERSING,USD,0.0004799365997314453,-0.0025600194931030273,-0.013290047645568848
USD/CAD,SELL,2012-11-16,base,REVERSING,USD,-0.0030399560928344727,-0.007669985294342041,-0.01492995023727417
USD/CAD,SELL,2012-11-23,base,REVERSING,USD,-0.004630029201507568,-0.01073002815246582,-0.0039299726486206055
USD/CAD,BUY,2012-12-21,base,REVERSING,USD,0.007200002670288086,0.000899970531463623,-0.001699984073638916
USD/CAD,BUY,2012-12-27,base,REVERSING,USD,-0.00821000337600708,-0.006200015544891357,0.005890011787414551
USD/CAD,BUY,2013-01-03,base,REVERSING,USD,0.0020099878311157227,0.000500023365020752,0.01660001277923584
USD/CAD,SELL,2013-01-11,base,REVERSING,USD,0.002570033073425293,0.019070029258728027,0.01446998119354248
USD/CAD,SELL,2013-01-18,base,REVERSING,USD,0.016499996185302734,0.010899960994720459,0.01510000228881836
USD/CAD,SELL,2013-01-25,base,REVERSING,USD,-0.005600035190582275,-0.004600048065185547,0.015200018882751465
USD/CAD,SELL,2013-03-01,quote,REVERSING,CAD,-0.001199960708618164,-0.008499979972839355,-0.014699935913085938
USD/CAD,SELL,2013-03-08,quote,REVERSING,CAD,-0.007300019264221191,-0.0051000118255615234,-0.01642000675201416
USD/CAD,SELL,2013-03-15,quote,REVERSING,CAD,0.002200007438659668,-0.006199955940246582,-0.011999964714050293
USD/CAD,BUY,2013-04-19,base,UNWINDING,USD,-0.005420088768005371,-0.014870047569274902,-0.007070064544677734
USD/CAD,BUY,2013-04-26,base,UNWINDING,USD,-0.009449958801269531,-0.013189911842346191,0.01165008544921875
USD/CAD,BUY,2013-05-03,base,UNWINDING,USD,-0.00373995304107666,0.007799983024597168,0.019500017166137695
USD/CAD,BUY,2013-06-21,base,UNWINDING,USD,0.010399937629699707,0.014899969100952148,0.0004999637603759766
USD/CAD,BUY,2013-10-11,base,REVERSING,USD,-0.011030077934265137,0.0007799863815307617,0.004310011863708496
USD/CAD,SELL,2013-11-01,base,REVERSING,USD,0.002340078353881836,0.003910064697265625,0.015600085258483887
USD/CAD,BUY,2013-12-20,base,REVERSING,USD,-0.0023099184036254883,-0.00019991397857666016,0.026090025901794434
USD/CAD,BUY,2013-12-27,base,REVERSING,USD,0.002110004425048828,0.019680023193359375,0.04648995399475098
USD/CAD,BUY,2014-01-03,base,REVERSING,USD,0.017570018768310547,0.026289939880371094,0.04867994785308838
USD/CAD,SELL,2014-01-17,base,REVERSING,USD,0.018090009689331055,0.022390007972717285,0.004530072212219238
USD/CAD,SELL,2014-01-24,base,REVERSING,USD,0.0042999982833862305,-0.004400014877319336,-0.0009199380874633789
USD/CAD,SELL,2014-01-31,base,REVERSING,USD,-0.008700013160705566,-0.017859935760498047,-0.003289937973022461
USD/CAD,BUY,2014-02-28,base,REVERSING,USD,-0.013730049133300781,-0.00457000732421875,-0.009340047836303711
USD/CAD,BUY,2014-03-07,base,REVERSING,USD,0.009160041809082031,0.025529980659484863,0.004830002784729004
USD/CAD,BUY,2014-03-14,base,REVERSING,USD,0.016369938850402832,-0.004770040512084961,-0.014389991760253906
USD/CAD,BUY,2014-04-11,base,REVERSING,USD,0.0073699951171875,0.00875997543334961,-0.010320067405700684
USD/CAD,SELL,2014-04-11,base,REVERSING,USD,0.0073699951171875,0.00875997543334961,-0.010320067405700684
USD/CAD,BUY,2014-05-02,base,REVERSING,USD,-0.013310074806213379,-0.008730053901672363,-0.012570023536682129
USD/CAD,SELL,2014-06-06,base,REVERSING,USD,-0.006569981575012207,-0.010380029678344727,-0.02842998504638672
USD/CAD,SELL,2014-06-20,base,REVERSING,USD,-0.012549996376037598,-0.018049955368041992,-0.0055599212646484375
USD/CAD,BUY,2014-07-04,base,REVERSING,USD,0.0011799335479736328,0.012490034103393555,0.02688002586364746
USD/CAD,SELL,2014-07-04,base,REVERSING,USD,0.0011799335479736328,0.012490034103393555,0.02688002586364746
USD/CAD,BUY,2014-07-11,quote,REVERSING,CAD,0.011310100555419922,0.009570002555847168,0.028300046920776367
USD/CAD,BUY,2014-07-18,base,UNWINDING,USD,-0.001740097999572754,0.014389991760253906,0.01446998119354248
USD/CAD,SELL,2014-10-03,quote,REVERSING,CAD,0.002660036087036133,0.010499954223632812,0.003800034523010254
USD/CAD,SELL,2014-10-10,base,UNWINDING,USD,0.00783991813659668,0.0040400028228759766,0.02436995506286621
USD/CAD,SELL,2014-10-17,base,UNWINDING,USD,-0.003799915313720703,-0.006699919700622559,0.012000083923339844
USD/CAD,BUY,2015-05-08,base,UNWINDING,USD,-0.01250004768371582,0.008799910545349121,0.03859996795654297
USD/CAD,BUY,2015-05-15,base,UNWINDING,USD,0.02129995822906494,0.044209957122802734,0.03100001811981201
USD/CAD,BUY,2015-05-22,base,UNWINDING,USD,0.022909998893737793,0.029800057411193848,0.003200054168701172
USD/CAD,BUY,2015-05-29,base,UNWINDING,USD,0.006890058517456055,-0.013209939002990723,-0.009299993515014648
USD/CAD,SELL,2015-06-12,quote,REVERSING,CAD,-0.0065000057220458984,0.003909945487976074,0.04165995121002197
USD/CAD,SELL,2015-06-19,quote,REVERSING,CAD,0.010409951210021973,0.031599998474121094,0.07401001453399658
USD/CAD,BUY,2015-09-11,base,UNWINDING,USD,-0.005910038948059082,0.010489940643310547,-0.023560047149658203
USD/CAD,BUY,2016-02-19,base,UNWINDING,USD,-0.019389986991882324,-0.033190011978149414,-0.07538998126983643
USD/CAD,BUY,2016-04-08,quote,REVERSING,CAD,-0.030099987983703613,-0.041570067405700684,-0.028800010681152344
USD/CAD,BUY,2016-04-15,base,UNWINDING,USD,-0.01147007942199707,-0.028599977493286133,0.00020003318786621094
USD/CAD,BUY,2016-04-22,base,UNWINDING,USD,-0.017129898071289062,0.01277005672454834,0.036170005798339844
USD/CAD,SELL,2016-06-24,quote,UNWINDING,CAD,0.012599945068359375,0.016499996185302734,0.024169921875
USD/CAD,SELL,2016-09-30,base,UNWINDING,USD,0.006730079650878906,0.004960060119628906,0.023460030555725098
USD/CAD,SELL,2016-10-07,base,UNWINDING,USD,-0.00177001953125,0.0006999969482421875,0.017210006713867188
USD/CAD,SELL,2016-10-14,quote,REVERSING,CAD,0.0024700164794921875,0.01849997043609619,0.026810050010681152
USD/CAD,BUY,2017-01-27,base,UNWINDING,USD,-0.005970001220703125,0.0042999982833862305,0.0010600090026855469
USD/CAD,BUY,2017-02-03,base,UNWINDING,USD,0.010269999504089355,0.004490017890930176,0.03623998165130615
USD/CAD,BUY,2017-02-10,quote,REVERSING,CAD,-0.00577998161315918,-0.0032399892807006836,0.03737998008728027
USD/CAD,SELL,2017-03-24,quote,REVERSING,CAD,-0.0015999078750610352,0.00699007511138916,0.012740015983581543
USD/CAD,SELL,2017-03-31,base,UNWINDING,USD,0.008589982986450195,0.00038993358612060547,0.029539942741394043
USD/CAD,SELL,2017-04-07,base,UNWINDING,USD,-0.00820004940032959,0.005749940872192383,0.033280014991760254
USD/CAD,BUY,2017-06-30,base,UNWINDING,USD,-0.0014100074768066406,-0.03508007526397705,-0.05312001705169678
USD/CAD,BUY,2017-07-06,base,UNWINDING,USD,-0.023239970207214355,-0.036300063133239746,-0.03909003734588623
USD/CAD,BUY,2017-07-14,base,UNWINDING,USD,-0.01306009292602539,-0.018700003623962402,0.001259922981262207
USD/CAD,BUY,2017-07-21,base,UNWINDING,USD,-0.005639910697937012,-0.0027899742126464844,0.00878000259399414
USD/CAD,BUY,2017-07-28,base,REVERSING,USD,0.0028499364852905273,0.01995992660522461,-0.0026900768280029297
USD/CAD,BUY,2017-08-04,base,REVERSING,USD,0.017109990119934082,0.011569976806640625,-0.009629964828491211
USD/CAD,BUY,2017-08-11,base,REVERSING,USD,-0.005540013313293457,-0.02265000343322754,-0.06306993961334229
USD/CAD,SELL,2017-11-10,base,REVERSING,USD,0.011369943618774414,0.003569960594177246,0.01816999912261963
USD/CAD,BUY,2017-12-01,base,REVERSING,USD,-0.003340005874633789,-0.009689927101135254,-0.03259003162384033
